mac,room,ip,stb_id,mac_is_randomized
10:2b:aa:51:5d:6a,5104B,172.20.221.8,339401,False
10:2b:aa:51:50:3e,6302A,172.20.214.213,339402,False
10:2b:aa:51:63:d9,3702B,172.20.202.248,339404,False
64:18:df:73:c6:d4,61209A,172.20.212.213,339407,False
68:ab:a9:fe:73:13,9504A,172.20.198.96,339408,False
10:2b:aa:51:63:f7,3705A,172.20.192.116,339410,False
68:ab:a9:fe:55:b6,3510A,172.20.210.214,339411,False
10:2b:aa:51:f7:04,2406B,172.20.196.252,339414,False
64:18:df:73:d6:4f,91203B,172.20.196.158,339415,False
68:ab:a9:fe:7e:36,4701B,172.20.209.125,339420,False
68:ab:a9:fe:9d:ab,9807B,172.20.197.242,339421,False
10:2b:aa:51:67:ab,3401B,172.20.193.90,339424,False
64:18:df:73:ed:35,4210A,172.20.211.110,339425,False
10:2b:aa:51:fa:13,81206B,172.20.218.244,339426,False
64:18:df:73:cf:24,5809A,172.20.220.54,339427,False
64:18:df:74:4f:43,6303A,172.20.221.207,339428,False
68:ab:a9:fe:49:50,9301A,172.20.198.144,339429,False
10:2b:aa:51:59:17,5103B,172.20.222.41,339430,False
10:2b:aa:51:65:92,3702A,172.20.194.191,339432,False
10:2b:aa:51:58:0f,51701B,172.20.218.50,339434,False
10:2b:aa:51:50:32,6209A,172.20.216.17,339437,False
64:18:df:74:33:d6,41905B,172.20.219.95,339438,False
64:18:df:73:de:9e,31103B,172.20.199.185,339440,False
10:2b:aa:51:4a:a1,3801A,172.20.195.26,339441,False
68:ab:a9:fe:90:4b,81203B,172.20.204.13,339442,False
10:2b:aa:51:59:a4,6904B,172.20.221.245,339443,False
66:be:06:2b:45:07,61408A,172.20.205.234,339444,True
68:ab:a9:ff:09:b0,61209B,172.20.212.215,339446,False
64:18:df:74:17:bb,6205B,172.20.194.146,339448,False
3e:ba:29:be:a1:45,91205B,172.20.203.41,339449,True
64:18:df:74:63:47,6903A,172.20.219.50,339450,False
64:18:df:74:28:b7,6307A,172.20.215.150,339451,False
68:ab:a9:fc:38:7b,11208B,172.20.223.144,339452,False
10:2b:aa:51:5c:95,4702A,172.20.209.134,339453,False
10:2b:aa:51:66:82,8803A,172.20.202.245,339454,False
10:2b:aa:51:4d:74,61507A,172.20.211.146,339455,False
10:2b:aa:51:49:ff,61609A,172.20.212.71,339456,False
10:2b:aa:51:48:be,41809A,172.20.200.92,339459,False
64:18:df:73:c6:68,52108A,172.20.194.37,339461,False
68:ab:a9:fe:4b:30,51809B,172.20.218.20,339463,False
68:ab:a9:fe:7f:d4,81006A,172.20.192.39,339464,False
62:e9:8a:10:bd:26,51805B,172.20.215.74,339466,True
d2:f2:cc:57:5c:df,11102A,172.20.223.79,339470,True
68:ab:a9:fe:bc:01,3609A,172.20.194.52,339471,False
10:2b:aa:51:67:ea,5303B,172.20.221.238,339474,False
68:ab:a9:fe:e2:c4,51509A,172.20.218.201,339475,False
10:2b:aa:51:61:60,4502B,172.20.210.3,339476,False
68:ab:a9:fc:a5:e5,31108A,172.20.208.119,339477,False
10:2b:aa:52:00:13,2707B,172.20.204.104,339479,False
10:2b:aa:51:5f:a1,4203B,172.20.196.58,339480,False
a6:f1:50:42:3c:3b,8104A,172.20.216.88,339481,True
64:18:df:73:d4:c6,61108A,172.20.214.138,339482,False
68:ab:a9:fd:d9:bf,62002B,172.20.213.58,339484,False
68:ab:a9:fe:74:f0,41701B,172.20.204.149,339485,False
68:ab:a9:fe:70:5f,8903B,172.20.203.209,339487,False
10:2b:aa:51:fc:1a,81007A,172.20.203.223,339489,False
10:2b:aa:51:fb:f9,2204B,172.20.196.154,339490,False
10:2b:aa:51:4d:7a,4904A,172.20.206.81,339493,False
be:12:e0:ca:ed:01,1807B,172.20.215.236,339494,True
68:ab:a9:fe:74:52,81202A,172.20.197.75,339495,False
de:39:0d:74:cd:47,21001A,172.20.213.37,339496,True
68:ab:a9:fc:26:3b,8801B,172.20.195.132,339497,False
10:2b:aa:51:61:4e,4206A,172.20.208.99,339498,False
68:ab:a9:fe:a5:0e,51503B,172.20.222.8,339499,False
10:2b:aa:51:f6:71,21001A,172.20.223.22,339503,False
68:ab:a9:fe:f8:18,9204B,172.20.220.85,339504,False
10:2b:aa:51:4f:bd,61602A,172.20.212.26,339505,False
10:2b:aa:4f:fc:f0,6201B,172.20.216.199,339506,False
10:2b:aa:51:67:48,6508B,172.20.194.226,339507,False
68:ab:a9:fe:89:27,9506A,172.20.200.142,339509,False
68:ab:a9:fe:2b:ef,51508B,172.20.192.192,339510,False
68:ab:a9:fe:a3:1c,9706A,172.20.198.64,339512,False
4a:14:76:35:7a:8c,41005B,172.20.218.35,339513,True
10:2b:aa:51:f4:a3,8502A,172.20.202.38,339514,False
10:2b:aa:51:66:b8,9909B,172.20.197.156,339515,False
86:b4:83:3b:c9:e7,6302B,172.20.200.184,339518,True
68:ab:a9:fe:3b:df,41710B,172.20.204.183,339520,False
10:2b:aa:51:f8:09,1403B@L,172.20.193.210,339521,False
10:2b:aa:51:5e:6f,6606A,172.20.200.37,339524,False
82:1a:a2:80:d7:89,3106B,172.20.195.154,339530,True
68:ab:a9:fe:a7:9a,11207A,172.20.223.157,339532,False
10:2b:aa:51:53:f5,51801A,172.20.217.227,339533,False
10:2b:aa:51:61:2a,4101B,172.20.194.254,339534,False
10:2b:aa:51:49:39,51201B,172.20.219.45,339537,False
68:ab:a9:fc:88:74,8508B,172.20.221.187,339538,False
10:2b:aa:51:51:a6,61605A,172.20.223.167,339539,False
ea:d9:2f:e3:6c:2b,2406B,172.20.217.100,339540,True
10:2b:aa:51:56:38,51904B,172.20.218.28,339542,False
10:2b:aa:51:66:e8,51001A,172.20.219.195,339544,False
68:ab:a9:f9:51:8b,8404A,172.20.202.1,339546,False
10:2b:aa:51:fd:8b,31104A,172.20.200.227,339548,False
0a:92:f4:9a:49:3d,61203B,172.20.215.181,339549,True
10:2b:aa:51:f5:ff,21003A,172.20.204.195,339550,False
68:ab:a9:fe:8b:a7,41604B,172.20.223.63,339552,False
68:ab:a9:fe:d8:5e,1302B@L,172.20.220.138,339553,False
2e:ad:eb:13:9b:69,3908A,172.20.199.236,339554,True
4e:b8:af:94:30:4f,8906A,172.20.216.38,339558,True
10:2b:aa:52:68:da,4608A,172.20.222.196,339561,False
68:ab:a9:f8:97:8e,8702A,172.20.220.126,339564,False
68:ab:a9:ff:1d:53,5701B,172.20.220.105,339565,False
10:2b:aa:51:fd:5e,9502B,172.20.199.63,339568,False
64:18:df:74:37:29,51906B,172.20.209.66,339569,False
10:2b:aa:52:68:a7,9701A,172.20.198.29,339570,False
36:26:83:ab:e8:22,9504A,172.20.208.212,339573,True
68:ab:a9:f7:ba:0f,2208B,172.20.196.143,339576,False
10:2b:aa:51:61:ea,4110B,172.20.209.234,339577,False
8a:7e:0c:46:5b:77,6203B,172.20.205.201,339578,True
10:2b:aa:51:5a:07,51407A,172.20.218.252,339579,False
64:18:df:73:ed:59,5605B,172.20.220.226,339580,False
68:ab:a9:f8:a6:8c,91102A,172.20.192.138,339581,False
10:2b:aa:51:5d:13,61908A,172.20.216.132,339582,False
10:2b:aa:51:fe:cf,1904B,172.20.209.179,339583,False
a2:4e:ad:2a:ff:ed,3607A,172.20.203.194,339584,True
10:2b:aa:51:59:ec,6907B,172.20.213.153,339586,False
68:ab:a9:fb:f1:9a,4405A,172.20.207.174,339590,False
10:2b:aa:51:fe:21,1903B,172.20.223.119,339593,False
10:2b:aa:51:4d:38,41101A,172.20.205.244,339594,False
64:18:df:73:e3:33,41403B,172.20.198.30,339595,False
68:ab:a9:fa:1c:07,2207A,172.20.196.22,339597,False
10:2b:aa:51:52:21,51110B,172.20.192.88,339598,False
10:2b:aa:51:62:f5,41608A,172.20.207.52,339600,False
64:18:df:73:bb:21,5902B,172.20.192.159,339601,False
68:ab:a9:ff:0a:31,6806A,172.20.204.249,339602,False
10:2b:aa:51:6a:12,3707A,172.20.211.105,339603,False
10:2b:aa:51:62:02,6907A,172.20.213.142,339604,False
64:18:df:73:d6:d3,5606A,172.20.220.214,339605,False
68:ab:a9:fe:ec:68,41207B,172.20.200.163,339606,False
10:2b:aa:51:51:85,61407B,172.20.211.235,339607,False
64:18:df:73:f0:29,6205A,172.20.215.243,339608,False
64:18:df:74:0d:ca,5603A,172.20.205.205,339609,False
64:18:df:74:68:e3,41908A,172.20.223.107,339611,False
be:eb:3f:f6:c2:1d,2504A,172.20.217.199,339612,True
64:18:df:73:b9:1a,41106A,172.20.207.58,339613,False
10:2b:aa:51:f9:fb,8705A,172.20.202.204,339614,False
68:ab:a9:fe:24:a8,51709A,172.20.203.179,339615,False
10:2b:aa:51:63:40,4808B,172.20.209.101,339616,False
10:2b:aa:51:6d:33,91008A,172.20.200.48,339620,False
10:2b:aa:51:63:04,41501B,172.20.205.2,339621,False
10:2b:aa:51:f6:80,21101A,172.20.198.109,339624,False
10:2b:aa:51:f9:65,8702B,172.20.202.169,339626,False
64:18:df:73:ed:e3,3708B,172.20.194.151,339627,False
10:2b:aa:51:f9:71,81208A,172.20.203.87,339628,False
64:18:df:74:33:70,41903B,172.20.202.197,339629,False
10:2b:aa:51:ff:da,1307B@L,172.20.206.64,339630,False
64:18:df:74:6a:dd,62007A,172.20.208.118,339631,False
68:ab:a9:fb:d8:af,4108B,172.20.210.97,339632,False
64:18:df:74:4c:b2,4609B,172.20.192.126,339634,False
68:ab:a9:fc:50:04,1908B,172.20.223.177,339639,False
12:f3:d1:42:14:60,61208A,172.20.210.109,339641,True
10:2b:aa:51:55:a2,51808A,172.20.218.3,339642,False
68:ab:a9:f8:d7:f7,1506A,172.20.196.8,339644,False
10:2b:aa:51:60:01,5703A,172.20.219.15,339645,False
64:18:df:73:a0:f7,62106B,172.20.213.28,339646,False
68:ab:a9:fe:85:82,41704B,172.20.204.168,339647,False
64:18:df:74:51:82,62107B,172.20.203.231,339648,False
68:ab:a9:fc:2d:72,3107B,172.20.195.165,339649,False
68:ab:a9:fe:83:ee,81205A,172.20.210.74,339655,False
64:18:df:74:1c:e3,41610B,172.20.204.228,339656,False
10:2b:aa:51:54:d3,61909B,172.20.195.115,339657,False
68:ab:a9:fc:55:23,1106B,172.20.199.147,339661,False
10:2b:aa:51:4e:f1,5606B,172.20.220.217,339662,False
10:2b:aa:51:f4:28,8603A,172.20.221.236,339663,False
68:ab:a9:fc:84:71,8703A,172.20.221.153,339664,False
52:2a:11:86:02:39,6201A,172.20.215.138,339666,True
10:2b:aa:51:59:47,6902B,172.20.213.196,339667,False
22:12:58:25:ff:83,2402A,172.20.217.145,339669,True
10:2b:aa:51:6b:cb,6508B,172.20.215.108,339670,False
10:2b:aa:51:5b:5a,9106B,172.20.206.193,339672,False
68:ab:a9:f8:5d:c6,1703A@L,172.20.223.247,339673,False
10:2b:aa:51:49:03,9906B,172.20.196.125,339677,False
10:2b:aa:51:58:cf,91003A,172.20.204.44,339679,False
10:2b:aa:51:4e:88,6610A,172.20.214.177,339680,False
10:2b:aa:51:57:43,91009B,172.20.196.101,339681,False
10:2b:aa:51:4a:3b,51202B,172.20.219.37,339682,False
62:5f:b3:6c:81:d9,51404A,172.20.216.23,339683,True
10:2b:aa:52:65:a4,2505B,172.20.208.20,339685,False
10:2b:aa:51:68:92,41809A,172.20.212.41,339686,False
d2:8e:e4:e2:50:27,21106B,172.20.216.218,339687,True
64:18:df:74:27:e5,6407B,172.20.215.129,339688,False
76:6a:16:05:e9:b6,91006B,172.20.201.169,339689,True
46:e3:8e:d4:66:40,6207B,172.20.211.41,339691,True
68:ab:a9:fb:12:eb,3107B,172.20.195.166,339692,False
68:ab:a9:fe:53:eb,8908A,172.20.204.8,339693,False
ee:10:b4:87:64:bc,8408A,172.20.217.194,339694,True
10:2b:aa:51:57:fd,3904A,172.20.220.123,339697,False
68:ab:a9:fe:ac:be,41006B,172.20.206.186,339698,False
68:ab:a9:fe:96:95,6809A,172.20.211.89,339701,False
68:ab:a9:fc:47:37,2307B,172.20.196.197,339702,False
10:2b:aa:51:64:3c,5302B,172.20.221.232,339704,False
68:ab:a9:fe:ee:77,4701A,172.20.219.59,339705,False
10:2b:aa:51:61:fc,4109A,172.20.209.230,339706,False
68:ab:a9:fe:7f:ba,9408B,172.20.200.45,339707,False
68:ab:a9:fc:8c:d6,2305B,172.20.196.204,339709,False
68:ab:a9:fe:a3:67,4602A,172.20.199.205,339710,False
10:2b:aa:51:fb:24,2506B,172.20.197.211,339712,False
10:2b:aa:51:f4:82,11202B,172.20.200.72,339713,False
10:2b:aa:51:6a:21,9401A,172.20.195.186,339714,False
2a:f8:38:5d:fc:cd,9702B,172.20.216.117,339715,True
10:2b:aa:51:4f:09,61509B,172.20.193.240,339716,False
9e:68:9c:85:76:dd,3103A,172.20.213.152,339719,True
10:2b:aa:51:5f:b9,3603B,172.20.209.50,339722,False
68:ab:a9:fc:48:31,21107B,172.20.198.231,339724,False
64:18:df:74:1b:60,42003B,172.20.208.154,339725,False
76:96:72:72:97:ee,2203A,172.20.214.3,339727,True
68:ab:a9:fe:cb:08,8302A,172.20.201.174,339728,False
10:2b:aa:51:52:de,41108B,172.20.206.27,339729,False
10:2b:aa:51:61:9f,5101B,172.20.222.28,339730,False
68:ab:a9:fe:a4:66,51702B,172.20.223.80,339731,False
72:2d:da:69:51:02,21208A,172.20.198.211,339732,True
aa:e4:a4:ad:23:0b,4405B,172.20.214.180,339736,True
10:2b:aa:51:63:a9,3103A,172.20.197.187,339738,False
56:3a:71:30:7c:a4,41704A,172.20.202.93,339739,True
10:2b:aa:50:c3:0e,51102B,172.20.219.181,339743,False
36:a3:a6:33:4b:ef,6702A,172.20.211.129,339744,True
10:2b:aa:51:fc:74,2204B,172.20.196.155,339747,False
82:b2:ea:20:9d:e2,6305A,172.20.200.244,339748,True
10:2b:aa:51:50:20,61910A,172.20.223.93,339751,False
68:ab:a9:ff:1b:cf,61506B,172.20.196.251,339752,False
10:2b:aa:51:4d:44,61810B,172.20.223.206,339753,False
10:2b:aa:51:f8:66,2301A,172.20.207.221,339754,False
68:ab:a9:fe:d4:de,6708B,172.20.210.248,339755,False
64:18:df:74:50:3b,62106B,172.20.213.26,339757,False
68:ab:a9:fe:63:9b,81204A,172.20.196.60,339759,False
68:ab:a9:ff:06:61,9704A,172.20.200.113,339763,False
10:2b:aa:51:52:b1,41104A,172.20.206.1,339764,False
64:18:df:74:06:1d,5203A,172.20.222.14,339767,False
10:2b:aa:51:49:30,61206A,172.20.212.190,339768,False
64:18:df:74:1a:35,61101B,172.20.214.71,339769,False
10:2b:aa:51:67:e4,31009B,172.20.193.76,339771,False
68:ab:a9:fb:f4:fd,4404B,172.20.206.112,339773,False
64:18:df:73:fd:e8,5807B,172.20.221.161,339774,False
92:91:48:5c:87:5c,61807B,172.20.217.54,339776,True
c2:6b:51:23:d9:2a,3402A,172.20.211.198,339777,True
10:2b:aa:51:66:76,51604A,172.20.203.128,339778,False
10:2b:aa:51:f6:b3,8606A,172.20.204.127,339779,False
10:2b:aa:51:5d:bb,4702B,172.20.194.64,339780,False
10:2b:aa:51:4a:da,61704A,172.20.212.114,339782,False
68:ab:a9:fc:43:03,9209A,172.20.223.141,339784,False
64:18:df:74:0c:e4,5401A,172.20.221.193,339786,False
68:ab:a9:ff:07:6c,4505A,172.20.210.167,339787,False
d6:d9:c7:5e:08:80,2207A,172.20.214.69,339788,True
10:2b:aa:51:58:87,61903A,172.20.216.131,339790,False
10:2b:aa:51:f4:4c,8503B,172.20.199.186,339793,False
10:2b:aa:52:65:f8,11203A,172.20.223.129,339796,False
68:ab:a9:fe:f9:86,51401A,172.20.218.229,339798,False
10:2b:aa:51:ff:08,11004B,172.20.223.163,339800,False
da:c5:4f:ba:c5:a9,4106B,172.20.210.152,339801,True
10:2b:aa:51:68:c8,5902B,172.20.196.189,339802,False
68:ab:a9:f8:22:87,2608B,172.20.197.143,339803,False
64:18:df:73:e9:f0,61106B,172.20.210.225,339804,False
64:18:df:73:e0:7e,6201B,172.20.216.198,339806,False
5a:e9:cf:31:b6:a8,41705A,172.20.216.156,339807,True
10:2b:aa:51:61:1b,4104A,172.20.209.212,339808,False
10:2b:aa:51:54:55,6507A,172.20.209.48,339809,False
68:ab:a9:fe:a3:c7,61001B,172.20.214.25,339812,False
68:ab:a9:fe:2b:aa,6405B,172.20.192.108,339813,False
10:2b:aa:51:49:63,61204B,172.20.212.179,339815,False
10:2b:aa:52:65:56,2508B,172.20.217.17,339816,False
10:2b:aa:51:68:08,3507A,172.20.208.19,339817,False
64:18:df:74:50:eb,6308B,172.20.218.179,339818,False
10:2b:aa:51:5e:e1,31003A,172.20.222.162,339820,False
10:2b:aa:51:55:3f,6704B,172.20.218.178,339821,False
68:ab:a9:fa:6d:ba,6402B,172.20.215.115,339823,False
68:ab:a9:fc:83:53,1608A@B,172.20.223.7,339824,False
10:2b:aa:51:63:af,3706B,172.20.223.166,339828,False
68:ab:a9:fc:10:4d,1407A@B,172.20.222.130,339831,False
10:2b:aa:51:50:7a,6108A,172.20.196.49,339833,False
10:2b:aa:51:52:e7,3709B,172.20.220.58,339836,False
64:18:df:74:08:f2,3302A,172.20.192.215,339837,False
10:2b:aa:51:4b:d6,3806A,172.20.194.243,339838,False
64:18:df:73:b5:70,5507A,172.20.221.15,339839,False
64:18:df:74:68:7d,4605B,172.20.221.166,339840,False
10:2b:aa:51:4e:6d,52104B,172.20.218.37,339842,False
10:2b:aa:51:f3:a4,33505A,172.20.198.253,339843,False
10:2b:aa:51:51:97,61602A,172.20.212.24,339845,False
10:2b:aa:51:5a:52,6801A,172.20.202.29,339848,False
68:ab:a9:fe:5f:1a,41709A,172.20.206.232,339849,False
10:2b:aa:51:58:1e,51403A,172.20.218.235,339851,False
10:2b:aa:51:4b:5e,3806B,172.20.194.238,339852,False
68:ab:a9:ff:02:9b,21102A,172.20.209.168,339857,False
10:2b:aa:51:56:b9,61909A,172.20.201.196,339858,False
10:2b:aa:51:52:7e,51105B,172.20.219.160,339862,False
68:ab:a9:f8:ce:52,2703A,172.20.199.102,339863,False
68:ab:a9:fc:1c:16,31001A,172.20.193.178,339864,False
ae:97:1d:f6:b7:e3,2703A,172.20.215.34,339867,True
68:ab:a9:fc:47:ed,1601A@L,172.20.197.24,339868,False
68:ab:a9:fe:62:59,41002A,172.20.206.140,339871,False
10:2b:aa:51:f6:e9,8607B,172.20.208.108,339872,False
64:18:df:73:e9:0f,6609A,172.20.199.218,339874,False
da:10:71:d3:14:d8,1808B,172.20.217.157,339875,True
68:ab:a9:fc:03:d5,8202A,172.20.201.107,339876,False
10:2b:aa:51:f6:f8,8607A,172.20.192.182,339877,False
68:ab:a9:fe:56:91,3105B,172.20.200.200,339879,False
68:ab:a9:fe:57:e1,9607B,172.20.209.115,339880,False
10:2b:aa:51:64:9f,6502A,172.20.215.100,339883,False
68:ab:a9:fc:52:1f,9503A,172.20.199.73,339884,False
10:2b:aa:51:5e:a8,31201A,172.20.192.23,339885,False
10:2b:aa:51:56:bf,6707B,172.20.210.241,339887,False
10:2b:aa:51:57:10,61505B,172.20.211.138,339888,False
10:2b:aa:51:f4:91,41410A,172.20.205.97,339890,False
68:ab:a9:fe:5f:d2,51710B,172.20.205.118,339891,False
10:2b:aa:51:52:87,51002B,172.20.219.206,339892,False
16:13:ef:2a:53:0c,61004B,172.20.217.50,339893,True
64:18:df:74:57:cf,6205B,172.20.215.244,339894,False
68:ab:a9:f8:e1:58,1101A,172.20.194.61,339895,False
10:2b:aa:51:52:81,51110B,172.20.218.182,339896,False
64:18:df:73:de:7a,41107A,172.20.207.62,339897,False
62:f2:ac:b9:2b:e7,91206A,172.20.209.95,339898,True
64:18:df:74:53:f7,6306A,172.20.214.242,339900,False
68:ab:a9:fc:f2:8b,61006B,172.20.214.46,339904,False
10:2b:aa:50:c3:3b,51002B,172.20.219.207,339906,False
68:ab:a9:fe:f2:65,3105B,172.20.200.191,339907,False
68:ab:a9:f8:65:a1,2101B,172.20.196.121,339910,False
10:2b:aa:51:59:65,5602A,172.20.222.138,339912,False
96:b4:d0:bc:c0:b5,5508B,172.20.207.54,339913,True
68:ab:a9:fe:d5:bf,4107B,172.20.210.161,339917,False
10:2b:aa:51:5d:df,61405A,172.20.211.209,339918,False
86:f1:33:85:ae:6d,51804B,172.20.206.90,339921,True
68:ab:a9:fe:17:1a,42104A,172.20.204.135,339922,False
64:18:df:73:c3:19,61008B,172.20.197.221,339923,False
5a:a5:b7:ac:4f:99,62009B,172.20.218.225,339924,True
10:2b:aa:51:fa:0a,9310B,172.20.207.235,339927,False
10:2b:aa:51:4a:ad,3801A,172.20.195.22,339928,False
10:2b:aa:51:61:e1,5804B,172.20.221.142,339929,False
68:ab:a9:fe:ee:da,11107B,172.20.204.0,339930,False
64:18:df:74:00:53,3810A,172.20.194.206,339931,False
10:2b:aa:51:5e:09,8804B,172.20.203.5,339932,False
10:2b:aa:51:fb:1e,2407B,172.20.196.41,339934,False
68:ab:a9:fe:bf:e4,8502B,172.20.202.35,339935,False
6a:91:cf:e2:3a:1b,2208B,172.20.196.146,339936,True
e2:0d:36:74:b2:62,3601B,172.20.212.169,339937,True
68:ab:a9:fe:ed:2c,41008A,172.20.219.227,339938,False
68:ab:a9:fe:db:b6,4107B,172.20.210.160,339939,False
64:18:df:74:30:7e,52005B,172.20.220.147,339940,False
68:ab:a9:fa:18:ac,6605A,172.20.218.134,339941,False
10:2b:aa:51:f5:12,81101B,172.20.203.226,339942,False
68:ab:a9:fb:d4:0d,31001A,172.20.208.120,339943,False
68:ab:a9:fe:58:6e,31102A,172.20.219.156,339944,False
10:2b:aa:51:5c:65,5801B,172.20.198.90,339946,False
10:2b:aa:51:6b:e3,51802A,172.20.217.203,339948,False
68:ab:a9:fc:7d:84,3209A,172.20.193.67,339949,False
10:2b:aa:51:f4:31,11205A,172.20.209.141,339950,False
10:2b:aa:51:5c:53,5501B,172.20.222.129,339952,False
68:ab:a9:fc:00:49,1506A@L,172.20.222.217,339955,False
68:ab:a9:fe:24:c0,91110B,172.20.196.10,339956,False
d2:89:ff:71:e3:40,11006B,172.20.208.170,339957,True
10:2b:aa:51:4d:e0,6405A,172.20.215.11,339958,False
10:2b:aa:51:50:9e,51203B,172.20.219.58,339959,False
64:18:df:73:de:d7,5304A,172.20.221.69,339960,False
10:2b:aa:51:61:3f,5602B,172.20.221.253,339962,False
10:2b:aa:51:53:59,6501B,172.20.215.56,339964,False
10:2b:aa:51:54:13,61708B,172.20.202.21,339966,False
68:ab:a9:fe:ee:14,41008B,172.20.218.121,339967,False
10:2b:aa:51:63:be,6510A,172.20.215.92,339968,False
68:ab:a9:fc:35:7a,3101B,172.20.212.131,339969,False
26:51:2a:d8:21:41,2202B,172.20.217.172,339970,True
68:ab:a9:fc:7d:91,2902A,172.20.198.42,339971,False
68:ab:a9:fe:ab:10,21007B,172.20.222.178,339974,False
64:18:df:74:65:c5,3610B,172.20.194.50,339975,False
68:ab:a9:fe:da:e9,9706B,172.20.203.127,339976,False
68:ab:a9:f8:5d:70,1306B,172.20.192.227,339977,False
10:2b:aa:51:f7:49,2705B,172.20.219.169,339978,False
64:18:df:73:d4:2d,61203B,172.20.212.226,339979,False
68:ab:a9:fc:35:59,1103B,172.20.211.94,339981,False
10:2b:aa:51:f5:cf,9308B,172.20.192.60,339983,False
64:18:df:74:91:0b,3403A,172.20.217.44,339984,False
10:2b:aa:51:63:82,3106A,172.20.199.11,339987,False
68:ab:a9:fc:83:26,81104B,172.20.197.4,339989,False
10:2b:aa:51:4f:7b,5708A,172.20.220.160,339993,False
68:ab:a9:fe:a3:b2,4906A,172.20.206.126,339996,False
64:18:df:74:4f:8b,4610B,172.20.210.81,339997,False
64:18:df:73:df:10,41603B,172.20.204.241,339998,False
68:ab:a9:fe:8b:dc,9610B,172.20.198.148,339999,False
64:18:df:74:4e:12,42007B,172.20.199.164,340002,False
64:18:df:74:1b:23,51705A,172.20.194.195,340004,False
ae:43:7a:4a:24:fc,1306A,172.20.212.124,340005,True
68:ab:a9:fe:57:f6,41710B,172.20.204.184,340006,False
68:ab:a9:fe:d4:5a,8206A,172.20.210.174,340007,False
68:ab:a9:fc:94:8d,1902A@B,172.20.223.81,340014,False
06:d5:c2:37:d6:b4,9901B,172.20.197.226,340015,True
68:ab:a9:f8:b9:d1,9402A,172.20.192.115,340016,False
10:2b:aa:51:ff:89,81001A,172.20.203.152,340018,False
d2:4e:e0:10:5f:67,3205B,172.20.214.154,340020,True
10:2b:aa:51:5d:a3,61608B,172.20.192.111,340021,False
fa:3b:26:c3:2b:ab,8701B,172.20.202.165,340022,True
68:ab:a9:f8:24:fc,91103B,172.20.219.135,340023,False
10:2b:aa:51:fe:e7,8604A,172.20.202.118,340024,False
64:18:df:74:3d:ba,61808B,172.20.216.178,340027,False
10:2b:aa:51:f5:d5,9410B,172.20.223.218,340028,False
10:2b:aa:51:ff:83,2802B,172.20.206.188,340029,False
10:2b:aa:51:48:a0,91209A,172.20.196.207,340030,False
68:ab:a9:fb:eb:25,5509A,172.20.204.42,340031,False
68:ab:a9:fc:93:71,2908A,172.20.220.169,340033,False
ae:11:57:20:75:3d,4701A,172.20.216.251,340036,True
64:18:df:74:55:24,4306B,172.20.207.104,340037,False
64:18:df:73:c0:34,52103B,172.20.200.112,340038,False
92:12:d4:11:8e:b6,21003B,172.20.213.75,340040,True
10:2b:aa:51:67:96,51004A,172.20.219.211,340041,False
10:2b:aa:51:60:d9,4109B,172.20.209.223,340042,False
68:ab:a9:f8:85:b3,41603A,172.20.204.189,340043,False
10:2b:aa:51:f4:af,8504A,172.20.222.145,340044,False
68:ab:a9:ff:13:71,6806A,172.20.205.150,340045,False
6a:4a:0c:42:58:71,21103A,172.20.202.10,340046,True
10:2b:aa:51:4c:33,3804B,172.20.195.1,340047,False
64:18:df:73:c1:45,91205B,172.20.193.119,340049,False
68:ab:a9:fe:a3:25,8206A,172.20.210.44,340050,False
10:2b:aa:51:fc:5f,21003B,172.20.194.230,340051,False
10:2b:aa:51:69:43,6403A,172.20.215.126,340053,False
10:2b:aa:51:64:00,5805B,172.20.221.152,340054,False
b6:1f:e8:1f:3a:b5,41708B,172.20.204.176,340058,True
64:18:df:74:28:1b,61510A,172.20.221.130,340060,False
10:2b:aa:51:60:76,61110A,172.20.214.107,340063,False
06:e6:24:9d:25:26,3103B,172.20.215.118,340066,True
10:2b:aa:51:f4:dc,41406B,172.20.205.153,340070,False
68:ab:a9:fd:82:3a,9206A,172.20.220.197,340071,False
de:24:e3:ed:44:bd,1207B,172.20.223.250,340073,True
10:2b:aa:51:fb:57,2203A,172.20.196.30,340074,False
