icx_label,ethernet_mac,wifi_mac_derived,last_seen_icx,days_since,mdns_label,mdns_mac,mdns_ip,mdns_note,labeling_correction,source,room,site,lockout,reswept,reswept_at
61401B,68:ab:a9:fc:3b:bc,68:ab:a9:fc:3b:bd,2026-08-07 09:02:59,0.01,61401B,68:ab:a9:fc:3b:bd,172.20.223.248,,,iCX,61401B,MVM783,61401B,no,
,,,,,61401B,62:84:ad:66:24:49,172.20.207.68,Stale MAC (randomized),,mDNS only,61401B,MVM783,61401B,no,
61402A,68:ab:a9:fc:fb:b2,68:ab:a9:fc:fb:b3,2026-08-07 09:09:59,0.0,61402A,68:ab:a9:fc:fb:b3,172.20.205.186,,,iCX,61402A,MVM783,61402A,no,
61402B,10:2b:aa:51:61:59,10:2b:aa:51:61:5a,2026-08-07 09:08:15,0.0,61402B,10:2b:aa:51:61:5a,172.20.211.45,,,iCX,61402B,MVM783,61402B,no,
,,,,,61402B,0a:ab:59:98:c5:18,172.20.197.153,Stale MAC (randomized),,mDNS only,61402B,MVM783,61402B,no,
61403A,68:ab:a9:fd:28:f7,68:ab:a9:fd:28:f8,2026-08-07 09:05:57,0.01,61403A,68:ab:a9:fd:28:f8,172.20.219.158,,,iCX,61403A,MVM783,61403A,no,
61403A,68:ab:a9:fe:1c:cb,68:ab:a9:fe:1c:cc,2026-08-07 09:00:09,0.01,61403A,68:ab:a9:fe:1c:cc,172.20.211.188,,,iCX,61403A,MVM783,61403A,no,
,,,,,61403A,ce:2a:a3:95:8c:7b,172.20.213.33,Stale MAC (randomized),,mDNS only,61403A,MVM783,61403A,no,
61403B,64:18:df:74:1d:6c,64:18:df:74:1d:6d,2026-08-07 09:04:12,0.01,61403B,64:18:df:74:1d:6d,172.20.220.132,,,iCX,61403B,MVM783,61403B,no,
61403B,10:2b:aa:51:4e:ed,10:2b:aa:51:4e:ee,2026-08-07 09:04:05,0.01,61403B,10:2b:aa:51:4e:ee,172.20.211.203,,,iCX,61403B,MVM783,61403B,no,
,,,,,61403B,c2:22:95:bb:b2:8a,172.20.216.109,Stale MAC (randomized),,mDNS only,61403B,MVM783,61403B,no,
,,,,,61403B,3a:a1:4f:6c:1a:15,172.20.211.84,Stale MAC (randomized),,mDNS only,61403B,MVM783,61403B,no,
61404A,10:2b:aa:51:61:1d,10:2b:aa:51:61:1e,2026-08-07 09:10:32,0.0,61404A,10:2b:aa:51:61:1e,172.20.211.196,,,iCX,61404A,MVM783,61404A,no,
61404A,10:2b:aa:51:4e:f6,10:2b:aa:51:4e:f7,2026-08-07 09:02:30,0.01,61404A,10:2b:aa:51:4e:f7,172.20.207.141,,,iCX,61404A,MVM783,61404A,no,
61404B,64:18:df:73:c5:e3,64:18:df:73:c5:e4,2026-08-07 09:06:38,0.01,61404B,64:18:df:73:c5:e4,172.20.217.7,,,iCX,61404B,MVM783,61404B,no,
61404B,68:ab:a9:fe:a5:ed,68:ab:a9:fe:a5:ee,2026-08-07 09:05:32,0.01,,,,Not in mDNS,,iCX,61404B,MVM783,61404B,no,
61405A,64:18:df:73:d3:46,64:18:df:73:d3:47,2026-08-07 09:01:19,0.01,61405A,64:18:df:73:d3:47,172.20.194.65,,,iCX,61405A,MVM783,61405A,no,
61405A,10:2b:aa:51:5d:de,10:2b:aa:51:5d:df,2026-08-07 09:00:37,0.01,61405A,10:2b:aa:51:5d:df,172.20.211.209,,,iCX,61405A,MVM783,61405A,no,
,,,,,61405A,9e:33:43:26:28:e1,172.20.205.181,Stale MAC (randomized),,mDNS only,61405A,MVM783,61405A,no,
61405B,10:2b:aa:51:60:ae,10:2b:aa:51:60:af,2026-08-07 09:07:58,0.0,61405B,10:2b:aa:51:60:af,172.20.204.110,,,iCX,61405B,MVM783,61405B,no,
61405B,64:18:df:74:28:14,64:18:df:74:28:15,2026-08-07 09:02:41,0.01,61405B,64:18:df:74:28:15,172.20.211.216,,,iCX,61405B,MVM783,61405B,no,
61406A,10:2b:aa:51:5f:e2,10:2b:aa:51:5f:e3,2026-08-07 09:04:53,0.01,61406A,10:2b:aa:51:5f:e3,172.20.221.16,,,iCX,61406A,MVM783,61406A,no,
61406A,68:ab:a9:fc:fb:73,68:ab:a9:fc:fb:74,2026-08-07 09:04:24,0.01,61406A,68:ab:a9:fc:fb:74,172.20.199.45,,,iCX,61406A,MVM783,61406A,no,
,,,,,61406A,e2:d3:f4:7c:5e:fe,172.20.192.125,Stale MAC (randomized),,mDNS only,61406A,MVM783,61406A,no,
,,,,,61406A,22:42:be:c3:a1:7a,172.20.197.199,Stale MAC (randomized),,mDNS only,61406A,MVM783,61406A,no,
61406B,10:2b:aa:51:4d:2b,10:2b:aa:51:4d:2c,2026-08-07 09:07:57,0.0,61406B,10:2b:aa:51:4d:2c,172.20.211.225,,,iCX,61406B,MVM783,61406B,no,
61406B,64:18:df:73:aa:fd,64:18:df:73:aa:fe,2026-08-07 09:02:39,0.01,,,,Not in mDNS,,iCX,61406B,MVM783,61406B,no,
,,,,,61406B,0e:c0:7a:30:cc:0b,172.20.217.228,Stale MAC (randomized),,mDNS only,61406B,MVM783,61406B,no,
61407A,10:2b:aa:51:4d:6a,10:2b:aa:51:4d:6b,2026-08-07 09:10:07,0.0,61407A,10:2b:aa:51:4d:6b,172.20.211.219,,,iCX,61407A,MVM783,61407A,no,
61407A,10:2b:aa:51:4d:01,10:2b:aa:51:4d:02,2026-08-07 09:06:38,0.01,61407A,10:2b:aa:51:4d:02,172.20.219.251,,,iCX,61407A,MVM783,61407A,no,
,,,,,61407A,f2:89:bb:df:52:3b,172.20.208.206,Stale MAC (randomized),,mDNS only,61407A,MVM783,61407A,no,
61407B,10:2b:aa:51:5d:f6,10:2b:aa:51:5d:f7,2026-08-07 09:12:45,0.0,61407B,10:2b:aa:51:5d:f7,172.20.202.55,,,iCX,61407B,MVM783,61407B,no,
61407B,10:2b:aa:51:51:84,10:2b:aa:51:51:85,2026-08-07 09:00:25,0.01,61407B,10:2b:aa:51:51:85,172.20.211.235,,,iCX,61407B,MVM783,61407B,no,
,,,,,61407B,8a:b1:42:2f:80:fd,172.20.197.85,Stale MAC (randomized),,mDNS only,61407B,MVM783,61407B,no,
61408A,10:2b:aa:51:4e:36,10:2b:aa:51:4e:37,2026-08-07 09:14:27,0.0,61408A,10:2b:aa:51:4e:37,172.20.200.250,,,iCX,61408A,MVM783,61408A,no,
61408A,10:2b:aa:51:4c:f2,10:2b:aa:51:4c:f3,2026-08-07 09:08:09,0.0,61408A,10:2b:aa:51:4c:f3,172.20.223.126,,,iCX,61408A,MVM783,61408A,no,
,,,,,61408A,66:be:06:2b:45:07,172.20.205.234,Stale MAC (randomized),,mDNS only,61408A,MVM783,61408A,no,
,,,,,61408A,1a:a0:2a:71:7a:5d,172.20.203.156,Stale MAC (randomized),,mDNS only,61408A,MVM783,61408A,no,
61408B,10:2b:aa:51:57:c3,10:2b:aa:51:57:c4,2026-08-07 09:11:47,0.0,61408B,10:2b:aa:51:57:c4,172.20.220.12,,,iCX,61408B,MVM783,61408B,no,
61408B,10:2b:aa:51:48:de,10:2b:aa:51:48:df,2026-08-07 09:06:46,0.01,61408B,10:2b:aa:51:48:df,172.20.196.169,,,iCX,61408B,MVM783,61408B,no,
,,,,,61408B,2a:a5:cd:79:25:df,172.20.211.218,Stale MAC (randomized),,mDNS only,61408B,MVM783,61408B,no,
61409A,10:2b:aa:51:49:d4,10:2b:aa:51:49:d5,2026-08-07 09:12:50,0.0,61409A,10:2b:aa:51:49:d5,172.20.211.242,,,iCX,61409A,MVM783,61409A,no,
61409A,68:ab:a9:fe:fb:af,68:ab:a9:fe:fb:b0,2026-08-07 09:11:15,0.0,61409A,68:ab:a9:fe:fb:b0,172.20.200.71,,,iCX,61409A,MVM783,61409A,no,
,,,,,61409A,22:87:88:2c:9a:8b,172.20.197.170,Stale MAC (randomized),,mDNS only,61409A,MVM783,61409A,no,
,,,,,61409A,8a:61:fd:64:b8:a8,172.20.217.155,Stale MAC (randomized),,mDNS only,61409A,MVM783,61409A,no,
61409B,10:2b:aa:51:5e:4d,10:2b:aa:51:5e:4e,2026-08-07 09:01:24,0.01,61409B,10:2b:aa:51:5e:4e,172.20.211.250,,,iCX,61409B,MVM783,61409B,no,
61409B,64:18:df:73:d2:9c,64:18:df:73:d2:9d,2026-08-07 09:00:22,0.01,61409B,64:18:df:73:d2:9d,172.20.222.50,,,iCX,61409B,MVM783,61409B,no,
,,,,,61409B,9a:e2:96:8c:88:31,172.20.192.153,Stale MAC (randomized),,mDNS only,61409B,MVM783,61409B,no,
61410A,10:2b:aa:51:4c:cb,10:2b:aa:51:4c:cc,2026-08-07 09:08:17,0.0,61410A,10:2b:aa:51:4c:cc,172.20.222.246,,,iCX,61410A,MVM783,61410A,no,
61410A,10:2b:aa:51:4d:04,10:2b:aa:51:4d:05,2026-08-07 09:04:06,0.01,61410A,10:2b:aa:51:4d:05,172.20.211.244,,,iCX,61410A,MVM783,61410A,no,
,,,,,61410A,ce:41:fc:d6:3b:cb,172.20.205.225,Stale MAC (randomized),,mDNS only,61410A,MVM783,61410A,no,
,,,,,61410A,2e:39:fa:b6:12:c5,172.20.216.213,Stale MAC (randomized),,mDNS only,61410A,MVM783,61410A,no,
61410B,10:2b:aa:51:4c:e3,10:2b:aa:51:4c:e4,2026-08-07 09:06:38,0.01,61410B,10:2b:aa:51:4c:e4,172.20.211.251,,,iCX,61410B,MVM783,61410B,no,
61410B,10:2b:aa:51:54:06,10:2b:aa:51:54:07,2026-08-07 09:01:52,0.01,61410B,10:2b:aa:51:54:07,172.20.206.178,,,iCX,61410B,MVM783,61410B,no,
61501A,68:ab:a9:fe:e2:59,68:ab:a9:fe:e2:5a,2026-08-07 09:04:59,0.01,61501A,68:ab:a9:fe:e2:5a,172.20.208.65,,,iCX,61501A,MVM783,61501A,no,
61501A,10:2b:aa:51:f9:91,10:2b:aa:51:f9:92,2026-08-07 09:04:05,0.01,61501A,10:2b:aa:51:f9:92,172.20.209.64,,,iCX,61501A,MVM783,61501A,no,
,,,,,61501A,2e:bf:a9:89:fd:bc,172.20.195.103,Stale MAC (randomized),,mDNS only,61501A,MVM783,61501A,no,
61501B,64:18:df:74:4b:b4,64:18:df:74:4b:b5,2026-08-07 09:12:43,0.0,61501B,64:18:df:74:4b:b5,172.20.208.132,,,iCX,61501B,MVM783,61501B,no,
61501B,64:18:df:74:4b:ee,64:18:df:74:4b:ef,2026-08-07 09:12:37,0.0,61501B,64:18:df:74:4b:ef,172.20.199.104,,,iCX,61501B,MVM783,61501B,no,
,,,,,61501B,12:da:fe:7c:40:e2,172.20.209.57,Stale MAC (randomized),,mDNS only,61501B,MVM783,61501B,no,
61502A,10:2b:aa:51:49:ec,10:2b:aa:51:49:ed,2026-08-07 09:14:37,0.0,61502A,10:2b:aa:51:49:ed,172.20.192.123,,,iCX,61502A,MVM783,61502A,no,
61502A,10:2b:aa:51:f8:fb,10:2b:aa:51:f8:fc,2026-08-07 09:14:17,0.0,61502A,10:2b:aa:51:f8:fc,172.20.211.107,,,iCX,61502A,MVM783,61502A,no,
,,,,,61502A,52:7c:4f:42:ed:70,172.20.195.78,Stale MAC (randomized),,mDNS only,61502A,MVM783,61502A,no,
61502B,64:18:df:73:b3:6d,64:18:df:73:b3:6e,2026-08-07 09:11:04,0.0,61502B,64:18:df:73:b3:6e,172.20.202.26,,,iCX,61502B,MVM783,61502B,no,
61502B,68:ab:a9:fc:30:87,68:ab:a9:fc:30:88,2026-08-07 09:09:59,0.0,61502B,68:ab:a9:fc:30:88,172.20.219.115,,,iCX,61502B,MVM783,61502B,no,
,,,,,61502B,56:3e:af:fa:a4:75,172.20.205.162,Stale MAC (randomized),,mDNS only,61502B,MVM783,61502B,no,
,,,,,61502B,32:43:be:64:23:6a,172.20.213.155,Stale MAC (randomized),,mDNS only,61502B,MVM783,61502B,no,
61503A,68:ab:a9:ff:1c:9f,68:ab:a9:ff:1c:a0,2026-08-07 09:12:08,0.0,61503A,68:ab:a9:ff:1c:a0,172.20.221.120,,,iCX,61503A,MVM783,61503A,no,
61503A,10:2b:aa:51:6c:b1,10:2b:aa:51:6c:b2,2026-08-07 09:07:15,0.01,61503A,10:2b:aa:51:6c:b2,172.20.221.25,,,iCX,61503A,MVM783,61503A,no,
,,,,,61503A,3e:a5:8f:d2:bf:60,172.20.205.15,Stale MAC (randomized),,mDNS only,61503A,MVM783,61503A,no,
61503B,10:2b:aa:51:4d:4c,10:2b:aa:51:4d:4d,2026-08-07 09:12:29,0.0,61503B,10:2b:aa:51:4d:4d,172.20.221.45,,,iCX,61503B,MVM783,61503B,no,
61503B,10:2b:aa:51:6b:a9,10:2b:aa:51:6b:aa,2026-08-07 09:02:11,0.01,61503B,10:2b:aa:51:6b:aa,172.20.219.191,,,iCX,61503B,MVM783,61503B,no,
,,,,,61503B,12:16:bb:62:4f:ee,172.20.192.230,Stale MAC (randomized),,mDNS only,61503B,MVM783,61503B,no,
,,,,,61503B,32:81:41:51:09:21,172.20.209.17,Stale MAC (randomized),,mDNS only,61503B,MVM783,61503B,no,
61504A,10:2b:aa:51:4e:a8,10:2b:aa:51:4e:a9,2026-08-07 09:09:27,0.0,61504A,10:2b:aa:51:4e:a9,172.20.211.131,,,iCX,61504A,MVM783,61504A,no,
61504A,10:2b:aa:51:4f:26,10:2b:aa:51:4f:27,2026-08-07 09:08:45,0.0,61504A,10:2b:aa:51:4f:27,172.20.221.1,,,iCX,61504A,MVM783,61504A,no,
61504B,64:18:df:73:d1:7c,64:18:df:73:d1:7d,2026-08-07 09:07:26,0.01,61504B,64:18:df:73:d1:7d,172.20.193.11,,,iCX,61504B,MVM783,61504B,no,
61504B,68:ab:a9:fc:45:54,68:ab:a9:fc:45:55,2026-08-07 09:02:45,0.01,61504B,68:ab:a9:fc:45:55,172.20.218.200,,,iCX,61504B,MVM783,61504B,no,
,,,,,61504B,0e:56:fc:04:c4:28,172.20.195.137,Stale MAC (randomized),,mDNS only,61504B,MVM783,61504B,no,
,,,,,61504B,42:38:cc:d7:56:90,172.20.210.45,Stale MAC (randomized),,mDNS only,61504B,MVM783,61504B,no,
61505A,10:2b:aa:51:61:2f,10:2b:aa:51:61:30,2026-08-07 09:08:57,0.0,61505A,10:2b:aa:51:61:30,172.20.211.125,,,iCX,61505A,MVM783,61505A,no,
61505A,10:2b:aa:51:60:8d,10:2b:aa:51:60:8e,2026-08-07 09:05:32,0.01,61505A,10:2b:aa:51:60:8e,172.20.211.136,,,iCX,61505A,MVM783,61505A,no,
,,,,,61505A,d2:3b:40:8f:cd:49,172.20.217.70,Stale MAC (randomized),,mDNS only,61505A,MVM783,61505A,no,
61505B,10:2b:aa:51:57:0f,10:2b:aa:51:57:10,2026-08-07 09:11:09,0.0,61505B,10:2b:aa:51:57:10,172.20.211.138,,,iCX,61505B,MVM783,61505B,no,
61505B,10:2b:aa:51:4a:55,10:2b:aa:51:4a:56,2026-08-07 09:01:47,0.01,61505B,10:2b:aa:51:4a:56,172.20.211.132,,,iCX,61505B,MVM783,61505B,no,
61506A,64:18:df:74:28:02,64:18:df:74:28:03,2026-08-07 09:11:09,0.0,61506A,64:18:df:74:28:03,172.20.202.61,,,iCX,61506A,MVM783,61506A,no,
61506A,64:18:df:74:28:38,64:18:df:74:28:39,2026-08-07 09:04:09,0.01,61506A,64:18:df:74:28:39,172.20.207.164,,,iCX,61506A,MVM783,61506A,no,
,,,,,61506A,62:b6:4a:66:95:a6,172.20.201.40,Stale MAC (randomized),,mDNS only,61506A,MVM783,61506A,no,
,,,,,61506A,0e:75:b9:5d:6e:e8,172.20.206.163,Stale MAC (randomized),,mDNS only,61506A,MVM783,61506A,no,
61506B,10:2b:aa:51:57:33,10:2b:aa:51:57:34,2026-08-07 09:02:57,0.01,61506B,10:2b:aa:51:57:34,172.20.202.195,,,iCX,61506B,MVM783,61506B,no,
61506B,68:ab:a9:ff:1b:ce,68:ab:a9:ff:1b:cf,2026-08-07 09:02:21,0.01,61506B,68:ab:a9:ff:1b:cf,172.20.196.251,,,iCX,61506B,MVM783,61506B,no,
,,,,,61506B,62:26:30:f6:b0:40,172.20.198.34,Stale MAC (randomized),,mDNS only,61506B,MVM783,61506B,no,
61507A,10:2b:aa:51:48:e4,10:2b:aa:51:48:e5,2026-08-07 09:12:03,0.0,61507A,10:2b:aa:51:48:e5,172.20.211.140,,,iCX,61507A,MVM783,61507A,no,
61507A,10:2b:aa:51:4d:73,10:2b:aa:51:4d:74,2026-08-07 09:11:54,0.0,61507A,10:2b:aa:51:4d:74,172.20.211.146,,,iCX,61507A,MVM783,61507A,no,
61507B,10:2b:aa:51:48:d2,10:2b:aa:51:48:d3,2026-08-07 09:10:18,0.0,61507B,10:2b:aa:51:48:d3,172.20.211.152,,,iCX,61507B,MVM783,61507B,no,
61507B,10:2b:aa:51:49:5f,10:2b:aa:51:49:60,2026-08-07 09:02:06,0.01,61507B,10:2b:aa:51:49:60,172.20.211.153,,,iCX,61507B,MVM783,61507B,no,
61508A,64:18:df:73:bb:6e,64:18:df:73:bb:6f,2026-08-07 09:12:31,0.0,61508A,64:18:df:73:bb:6f,172.20.220.96,,,iCX,61508A,MVM783,61508A,no,
61508A,10:2b:aa:51:5e:3b,10:2b:aa:51:5e:3c,2026-08-07 09:05:45,0.01,61508A,10:2b:aa:51:5e:3c,172.20.222.61,,,iCX,61508A,MVM783,61508A,no,
,,,,,61508A,de:db:2c:53:ef:b1,172.20.211.220,Stale MAC (randomized),,mDNS only,61508A,MVM783,61508A,no,
,,,,,61508A,e2:1a:3c:c4:fd:6d,172.20.211.228,Stale MAC (randomized),,mDNS only,61508A,MVM783,61508A,no,
61508B,10:2b:aa:51:5d:75,10:2b:aa:51:5d:76,2026-08-07 09:06:59,0.01,61508B,10:2b:aa:51:5d:76,172.20.222.249,,,iCX,61508B,MVM783,61508B,no,
61508B,68:ab:a9:ff:12:23,68:ab:a9:ff:12:24,2026-08-07 09:01:57,0.01,61508B,68:ab:a9:ff:12:24,172.20.211.162,,,iCX,61508B,MVM783,61508B,no,
,,,,,61508B,d6:c0:8d:a6:e3:b7,172.20.217.31,Stale MAC (randomized),,mDNS only,61508B,MVM783,61508B,no,
61509A,64:18:df:74:28:29,64:18:df:74:28:2a,2026-08-07 09:08:36,0.0,61509A,64:18:df:74:28:2a,172.20.220.120,,,iCX,61509A,MVM783,61509A,no,
61509A,10:2b:aa:51:51:42,10:2b:aa:51:51:43,2026-08-07 09:01:30,0.01,61509A,10:2b:aa:51:51:43,172.20.202.78,,,iCX,61509A,MVM783,61509A,no,
,,,,,61509A,0e:60:a4:66:01:97,172.20.197.249,Stale MAC (randomized),,mDNS only,61509A,MVM783,61509A,no,
,,,,,61509A,fa:bd:24:e6:59:81,172.20.210.85,Stale MAC (randomized),,mDNS only,61509A,MVM783,61509A,no,
61509B,10:2b:aa:51:4f:08,10:2b:aa:51:4f:09,2026-08-07 09:14:29,0.0,61509B,10:2b:aa:51:4f:09,172.20.193.240,,,iCX,61509B,MVM783,61509B,no,
61509B,10:2b:aa:51:51:27,10:2b:aa:51:51:28,2026-08-07 09:06:20,0.01,61509B,10:2b:aa:51:51:28,172.20.200.144,,,iCX,61509B,MVM783,61509B,no,
,,,,,61509B,2a:5d:f4:c6:74:a5,172.20.204.231,Stale MAC (randomized),,mDNS only,61509B,MVM783,61509B,no,
61510A,64:18:df:73:f1:c9,64:18:df:73:f1:ca,2026-08-07 09:07:45,0.01,61510A,64:18:df:73:f1:ca,172.20.203.235,,,iCX,61510A,MVM783,61510A,no,
61510A,64:18:df:74:28:1a,64:18:df:74:28:1b,2026-08-07 09:02:44,0.01,61510A,64:18:df:74:28:1b,172.20.221.130,,,iCX,61510A,MVM783,61510A,no,
,,,,,61510A,06:4d:11:dc:5a:b1,172.20.207.67,Stale MAC (randomized),,mDNS only,61510A,MVM783,61510A,no,
,,,,,61510A,fe:99:87:61:c4:6c,172.20.213.2,Stale MAC (randomized),,mDNS only,61510A,MVM783,61510A,no,
61510B,10:2b:aa:51:4d:0a,10:2b:aa:51:4d:0b,2026-08-07 09:14:35,0.0,61510B,10:2b:aa:51:4d:0b,172.20.221.4,,,iCX,61510B,MVM783,61510B,no,
61510B,10:2b:aa:51:4d:13,10:2b:aa:51:4d:14,2026-08-07 09:05:51,0.01,61510B,10:2b:aa:51:4d:14,172.20.211.176,,,iCX,61510B,MVM783,61510B,no,
,,,,,61510B,c2:70:d6:d7:06:10,172.20.209.31,Stale MAC (randomized),,mDNS only,61510B,MVM783,61510B,no,
,,,,,61510B,de:ea:51:6a:77:0e,172.20.215.88,Stale MAC (randomized),,mDNS only,61510B,MVM783,61510B,no,
61601A,10:2b:aa:51:f7:84,10:2b:aa:51:f7:85,2026-08-07 09:02:40,0.01,61601A,10:2b:aa:51:f7:85,172.20.198.243,,,iCX,61601A,MVM783,61601A,no,
61601A,10:2b:aa:51:f8:c2,10:2b:aa:51:f8:c3,2026-08-07 09:00:40,0.01,61601A,10:2b:aa:51:f8:c3,172.20.220.33,,,iCX,61601A,MVM783,61601A,no,
61601B,10:2b:aa:51:5e:62,10:2b:aa:51:5e:63,2026-08-07 09:03:15,0.01,61601B,10:2b:aa:51:5e:63,172.20.221.54,,,iCX,61601B,MVM783,61601B,no,
61601B,10:2b:aa:51:5e:53,10:2b:aa:51:5e:54,2026-08-07 09:00:29,0.01,61601B,10:2b:aa:51:5e:54,172.20.223.233,,,iCX,61601B,MVM783,61601B,no,
,,,,,61601B,22:8d:b0:b6:ea:e6,172.20.205.140,Stale MAC (randomized),,mDNS only,61601B,MVM783,61601B,no,
,,,,,61601B,f6:cf:fc:19:81:26,172.20.211.20,Stale MAC (randomized),,mDNS only,61601B,MVM783,61601B,no,
61602A,10:2b:aa:51:51:96,10:2b:aa:51:51:97,2026-08-07 09:12:29,0.0,61602A,10:2b:aa:51:51:97,172.20.212.24,,,iCX,61602A,MVM783,61602A,no,
61602A,10:2b:aa:51:4f:bc,10:2b:aa:51:4f:bd,2026-08-07 09:02:47,0.01,61602A,10:2b:aa:51:4f:bd,172.20.212.26,,,iCX,61602A,MVM783,61602A,no,
61602B,64:18:df:73:c5:d4,64:18:df:73:c5:d5,2026-08-07 09:03:54,0.01,61602B,64:18:df:73:c5:d5,172.20.223.133,,,iCX,61602B,MVM783,61602B,no,
61602B,10:2b:aa:51:60:0c,10:2b:aa:51:60:0d,2026-08-07 09:02:21,0.01,61602B,10:2b:aa:51:60:0d,172.20.212.19,,,iCX,61602B,MVM783,61602B,no,
,,,,,61602B,d6:10:f5:ce:42:4c,172.20.212.16,Stale MAC (randomized),,mDNS only,61602B,MVM783,61602B,no,
61603A,10:2b:aa:51:60:12,10:2b:aa:51:60:13,2026-08-07 09:06:03,0.01,61603A,10:2b:aa:51:60:13,172.20.219.228,,,iCX,61603A,MVM783,61603A,no,
61603A,10:2b:aa:50:a4:4d,10:2b:aa:50:a4:4e,2026-08-07 09:00:31,0.01,61603A,10:2b:aa:50:a4:4e,172.20.212.31,,,iCX,61603A,MVM783,61603A,no,
,,,,,61603A,76:18:74:c9:23:92,172.20.201.84,Stale MAC (randomized),,mDNS only,61603A,MVM783,61603A,no,
61603B,10:2b:aa:51:60:1e,10:2b:aa:51:60:1f,2026-08-07 09:07:59,0.0,,,,Not in mDNS,,iCX,61603B,MVM783,61603B,no,
61603B,64:18:df:73:d4:ec,64:18:df:73:d4:ed,2026-08-07 09:07:57,0.0,61603B,64:18:df:73:d4:ed,172.20.217.158,,,iCX,61603B,MVM783,61603B,no,
,,,,,61603B,96:34:7e:c9:ac:5a,172.20.216.120,Stale MAC (randomized),,mDNS only,61603B,MVM783,61603B,no,
,,,,,61603B,52:26:e9:2c:5f:c9,172.20.216.126,Stale MAC (randomized),,mDNS only,61603B,MVM783,61603B,no,
61604A,64:18:df:73:e6:5c,64:18:df:73:e6:5d,2026-08-07 09:11:12,0.0,61604A,64:18:df:73:e6:5d,172.20.221.76,,,iCX,61604A,MVM783,61604A,no,
61604A,64:18:df:73:e0:53,64:18:df:73:e0:54,2026-08-07 09:08:59,0.0,61604A,64:18:df:73:e0:54,172.20.220.153,,,iCX,61604A,MVM783,61604A,no,
,,,,,61604A,d2:53:da:30:65:d5,172.20.201.205,Stale MAC (randomized),,mDNS only,61604A,MVM783,61604A,no,
,,,,,61604A,12:14:f3:c4:42:54,172.20.212.108,Stale MAC (randomized),,mDNS only,61604A,MVM783,61604A,no,
61604B,68:ab:a9:fc:21:76,68:ab:a9:fc:21:77,2026-08-07 09:07:52,0.0,61604B,68:ab:a9:fc:21:77,172.20.200.135,,,iCX,61604B,MVM783,61604B,no,
61604B,68:ab:a9:fc:2a:5b,68:ab:a9:fc:2a:5c,2026-08-07 09:02:28,0.01,61604B,68:ab:a9:fc:2a:5c,172.20.200.27,,,iCX,61604B,MVM783,61604B,no,
61605A,10:2b:aa:51:51:90,10:2b:aa:51:51:91,2026-08-07 09:12:12,0.0,61605A,10:2b:aa:51:51:91,172.20.212.45,,,iCX,61605A,MVM783,61605A,no,
61605A,10:2b:aa:51:51:a5,10:2b:aa:51:51:a6,2026-08-07 09:08:56,0.0,61605A,10:2b:aa:51:51:a6,172.20.223.167,,,iCX,61605A,MVM783,61605A,no,
,,,,,61605A,72:5a:b4:17:74:e8,172.20.206.38,Stale MAC (randomized),,mDNS only,61605A,MVM783,61605A,no,
61605B,10:2b:aa:51:5e:20,10:2b:aa:51:5e:21,2026-08-07 09:14:09,0.0,61605B,10:2b:aa:51:5e:21,172.20.212.50,,,iCX,61605B,MVM783,61605B,no,
61605B,10:2b:aa:51:4f:32,10:2b:aa:51:4f:33,2026-08-07 09:10:00,0.0,61605B,10:2b:aa:51:4f:33,172.20.199.214,,,iCX,61605B,MVM783,61605B,no,
,,,,,61605B,7a:c8:0c:81:8d:35,172.20.203.242,Stale MAC (randomized),,mDNS only,61605B,MVM783,61605B,no,
61606A,10:2b:aa:51:49:56,10:2b:aa:51:49:57,2026-08-07 09:09:04,0.0,61606A,10:2b:aa:51:49:57,172.20.198.82,,,iCX,61606A,MVM783,61606A,no,
61606A,64:18:df:73:d4:83,64:18:df:73:d4:84,2026-08-07 09:01:44,0.01,61606A,64:18:df:73:d4:84,172.20.223.235,,,iCX,61606A,MVM783,61606A,no,
,,,,,61606A,42:0b:7f:9b:6a:08,172.20.192.191,Stale MAC (randomized),,mDNS only,61606A,MVM783,61606A,no,
,,,,,61606A,d2:66:99:75:bc:04,172.20.198.88,Stale MAC (randomized),,mDNS only,61606A,MVM783,61606A,no,
61606B,10:2b:aa:51:4a:04,10:2b:aa:51:4a:05,2026-08-07 09:09:50,0.0,61606B,10:2b:aa:51:4a:05,172.20.201.204,,,iCX,61606B,MVM783,61606B,no,
61606B,64:18:df:73:c3:8d,64:18:df:73:c3:8e,2026-08-07 09:00:38,0.01,61606B,64:18:df:73:c3:8e,172.20.220.19,,,iCX,61606B,MVM783,61606B,no,
,,,,,61606B,72:e2:a8:8d:c8:94,172.20.198.36,Stale MAC (randomized),,mDNS only,61606B,MVM783,61606B,no,
,,,,,61606B,7e:3c:51:58:af:37,172.20.201.121,Stale MAC (randomized),,mDNS only,61606B,MVM783,61606B,no,
61607A,64:18:df:73:d4:ef,64:18:df:73:d4:f0,2026-08-07 09:04:23,0.01,61607A,64:18:df:73:d4:f0,172.20.211.155,,,iCX,61607A,MVM783,61607A,no,
61607A,10:2b:aa:51:56:58,10:2b:aa:51:56:59,2026-08-07 09:03:54,0.01,61607A,10:2b:aa:51:56:59,172.20.192.30,,,iCX,61607A,MVM783,61607A,no,
,,,,,61607A,c2:7b:e9:c6:17:90,172.20.201.59,Stale MAC (randomized),,mDNS only,61607A,MVM783,61607A,no,
